Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
212TH CHEVRON,212TH CHEVRON,01/11/2008,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,15,Satisfactory,false,blue,Potential food contamination prevented during ...,5,PR0046920,DA1790939,IV0606135,
212TH CHEVRON,212TH CHEVRON,01/11/2008,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,15,Satisfactory,false,red,"Food in good condition, safe and unadulterat...",10,PR0046920,DA1790939,IV0606136,
212TH CHEVRON,212TH CHEVRON,09/24/2007,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0046920,DA1746247,,
212TH CHEVRON,212TH CHEVRON,04/26/2007,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Consultation/Education - Field,0,Satisfactory,false,,,0,PR0046920,DA1679816,,
212TH CHEVRON,212TH CHEVRON,01/23/2007,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"Wiping cloths properly used, stored",5,PR0046920,DA1640146,IV0573701,
212TH CHEVRON,212TH CHEVRON,01/23/2007,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,20,Unsatisfactory,false,red,Adequate handwashing facilities,10,PR0046920,DA1640146,IV0573699,
212TH CHEVRON,212TH CHEVRON,01/23/2007,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,20,Unsatisfactory,false,red,Food Worker Cards current for all food...,5,PR0046920,DA1640146,IV0573700,
212TH CHEVRON,212TH CHEVRON,09/21/2006,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0046920,DA1584963,,
212TH CHEVRON,212TH CHEVRON,05/30/2006,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Consultation/Education - Field,0,Complete,false,,,0,PR0046920,DA1536260,,
212TH CHEVRON,212TH CHEVRON,02/15/2006,Seating 0-12 - Risk Category III,8315 S 212TH ST ,Kent,98032,(206) 283-4764,-122.2288157022,47.4116301242,212TH CHEVRON,Routine Inspection/Field Review,5,Unsatisfactory,false,red,Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0046920,DA1480078,IV0540871,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,01/07/2016,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,5,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0069504,DAQHWNO6I,IV0PPDJZG,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,01/09/2015,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,6,Satisfactory,false,blue,3000 - Proper thawing methods used,3,PR0069504,DAG8LQQQU,IVTI3ZKI1,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,01/09/2015,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,6,Satisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0069504,DAG8LQQQU,IVD0UTDL9,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,01/06/2014,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0069504,DA2487071,,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/19/2013,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,5,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0069504,DA2415367,IV6574304,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/10/2012,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0069504,DA2305137,,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/09/2011,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,5,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0069504,DA2192583,IV3032879,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/17/2010,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,5,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0069504,DA2078534,IV1652728,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,04/20/2009,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,10,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0069504,DA1974703,IV0756929,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,04/20/2009,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,10,Unsatisfactory,false,red,2200 - Accurate thermometer provided and used ...,5,PR0069504,DA1974703,IV0756928,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/06/2008,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0069504,DA1803356,,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,05/01/2007,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,5,Unsatisfactory,false,red,Food Worker Cards current for all food...,5,PR0069504,DA1681255,IV0583063,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,11/27/2006,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0069504,DA1614960,,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,07/13/2006,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Consultation/Education - Field,0,Complete,false,,,0,PR0069504,DA1554997,,
23RD & CHERRY FELLOWSHIP HALL,23RD & CHERRY FELLOWSHIP HALL,02/28/2006,Non-Profit Institution - Risk Category I,2701 E CHERRY ST ,SEATTLE,98122,(206) 325-4388,-122.297552399,47.6077428096,23RD & CHERRY FELLOWSHIP HALL,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0069504,DA1492011,,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,03/02/2016,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0082552,DA5ST9P1A,,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,02/06/2015,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0082552,DAEIBA4NY,,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,11/05/2014,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Consultation/Education - Field,0,Satisfactory,false,,,0,PR0082552,DAH8MXRCK,,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,02/07/2014,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0082552,DA5XH4N5L,,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,05/06/2013,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Routine Inspection/Field Review,5,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0082552,DAFKT7LPQ,IVDLCYBZG,
24/7 CONVENIENCE STORE,24/7 CONVENIENCE STORE,11/20/2012,Grocery Store-no seating - Risk Category I,11851 GLENDALE WAY S,SEATTLE,98168,(206) 841-6123,-122.31118,47.496095,24/7 CONVENIENCE STORE,Routine Inspection/Field Review,10,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0082552,DA2392058,IV6207671,
2C THAIBISTRO & SPIRITS,2C THAIBISTRO & SPIRITS,04/25/2016,Seating 13-50 - Risk Category III,12506 LAKE CITY WAY NE,SEATTLE,98125,(425) 786-7169,,,2C THAIBISTRO & SPIRITS,Routine Inspection/Field Review,5,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0084895,DAYVRIFNU,IVU1JU2EO,
2C THAIBISTRO & SPIRITS,2C THAIBISTRO & SPIRITS,11/30/2015,Seating 13-50 - Risk Category III,12506 LAKE CITY WAY NE,SEATTLE,98125,(425) 786-7169,,,2C THAIBISTRO & SPIRITS,Routine Inspection/Field Review,5,Satisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0084895,DAJGXXOHC,IVMFMGR4W,
2C THAIBISTRO & SPIRITS,2C THAIBISTRO & SPIRITS,08/20/2015,Seating 13-50 - Risk Category III,12506 LAKE CITY WAY NE,SEATTLE,98125,(425) 786-7169,,,2C THAIBISTRO & SPIRITS,Consultation/Education - Field,0,Complete,false,,,0,PR0084895,DAEMXVKMQ,,
AMBER,AMBER,04/08/2008,Seating 151-250 - Risk Category III,2214 1ST AVE ,Seattle,98121,,-122.3455425161,47.6131600652,AMBER,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0020891,DA1827809,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,11/25/2015,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DA1MOKPHU,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,05/18/2015,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0031866,DASUM8YMU,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,01/07/2015,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0031866,DA0U6T2IN,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,10/09/2014,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DAF7BCGJS,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,06/27/2014,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,10,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0031866,DACTGRJOP,IVONL35WM,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,02/20/2014,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0031866,DAFKA0I1R,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,11/27/2013,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,5,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0031866,DAYND0QCK,IVU6AXNM0,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,07/02/2013,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DAEBO3L0X,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,02/21/2013,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0031866,DAJMS0JIA,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,12/18/2012,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,10,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0031866,DA2398981,IV6308428,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,12/18/2012,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,10,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food...,5,PR0031866,DA2398981,IV6308426,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,06/22/2012,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DA2345027,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,02/28/2012,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,3,Satisfactory,false,blue,"3800 - Utensils, equipment, linens properly stored,...",3,PR0031866,DA2310123,IV4914088,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,12/23/2011,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,15,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored",5,PR0031866,DA2291995,IV4509037,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,12/23/2011,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,15,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0031866,DA2291995,IV4509042,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,08/15/2011,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DA2250468,,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,02/23/2011,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Routine Inspection/Field Review,5,Satisfactory,false,blue,3300 - Potential food contamination prevented during ...,5,PR0031866,DA2196460,IV3111316,
2ND AVE GIFTS & SUNDRIES,2ND AVE GIFTS & SUNDRIES,12/10/2010,Seating 0-12 - Risk Category III,1000 2ND AVE #104,Seattle,98104,(206) 583-0380,-122.3351128313,47.6056600537,2ND AVE GIFTS & SUNDRIES,Consultation/Education - Field,0,Complete,false,,,0,PR0031866,DA2176094,,
2NE PHO,2NE PHO,11/23/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Return Inspection,0,Satisfactory,false,,,0,PR0063810,DAKGT0FOF,,
CHERRY STREET COFFEE HOUSE,CHERRY STREET COFFEE HOUSE,,Seating 51-150 - Risk Category III,103 CHERRY ST,Seattle,98104,,-122.3337811547,47.6025263583,,,,,,,,0,PR0085590,,,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,blue,3700 - In-use utensils properly stored,3,PR0063810,DALXI9PYL,IVI0GA35V,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0063810,DALXI9PYL,IVZ3DIFGS,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0063810,DALXI9PYL,IVQJ1T40L,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,blue,3000 - Proper thawing methods used,3,PR0063810,DALXI9PYL,IVWSGH05A,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,2200 - Accurate thermometer provided and used ...,5,PR0063810,DALXI9PYL,IVZ0UUPPC,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0063810,DALXI9PYL,IV1CNJ0SY,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,0400 - Hands washed as required,25,PR0063810,DALXI9PYL,IVKRUJEWS,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0063810,DALXI9PYL,IVAOQBZNT,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0063810,DALXI9PYL,IVLDGEJ4H,
2NE PHO,2NE PHO,11/17/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,91,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0063810,DALXI9PYL,IVX010CCY,
2NE PHO,2NE PHO,07/14/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0063810,DA97ZP5HS,,
2NE PHO,2NE PHO,07/14/2015,Seating 51-150 - Risk Category III,2020 S 320TH ST # I,FEDERAL WAY,98003,(206) 707-6148,-122.3080491678,47.3152821594,2NE PHO,Consultation/Education - Field,0,Complete,false,,,0,PR0063810,DAPLBAA0O,,
3 BEAR DONUTS,3 BEAR DONUTS,12/03/2015,Seating 13-50 - Risk Category II,6538 4TH AVE S,SEATTLE,98108,(215) 828-6435,,,3 BEAR DONUTS,Consultation/Education - Field,0,Complete,false,,,0,PR0084762,DAP0LZ0NR,,
3 BEAR DONUTS,3 BEAR DONUTS,09/14/2015,Seating 13-50 - Risk Category II,6538 4TH AVE S,SEATTLE,98108,(215) 828-6435,,,3 BEAR DONUTS,Routine Inspection/Field Review,3,Complete,false,blue,3700 - In-use utensils properly stored,3,PR0084762,DA4SLV4NP,IVN2NT690,
3 HERMANOS STORE,3 HERMANOS STORE,05/02/2016,Grocery Store-no seating - Risk Category I,25453 104TH AVE SE #103,KENT,98030,(206) 719-3850,-122.2029561,47.37327812,3 HERMANOS STORE,Routine Inspection/Field Review,10,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0082326,DAYPMNGPA,IVNHK6MHQ,
